,x,y,V,bounce
661,1346.0,932.0,35.66671848199759,1
662,1353.0,942.0,17.29036204694832,0
663,1358.0,945.0,155.19796793569208,0
664,1379.6666666666667,897.3333333333334,158.10611978147028,0
665,1401.3333333333333,849.6666666666666,153.39909092285168,0
666,1423.0,802.0,0.0,0
667,1423.0,802.0,99.01396267887213,0
668,1454.0,814.0,110.80409774983136,0
669,1441.75,766.5,144.1756303942094,0
670,1429.5,719.0,111.58234697848698,0
671,1417.25,671.5,145.77654444056222,0
672,1405.0,624.0,17.932703791219286,0
673,1405.0,618.0,127.63152226561857,0
674,1390.0,578.0,138.23183189180062,0
675,1374.0,534.0,82.37671337150861,0
676,1363.6,509.2,81.2615785386205,0
677,1353.2,484.4,80.94649251190262,0
678,1342.8,459.6,81.63374078083808,0
679,1332.4,434.8,80.11023408763413,0
680,1322.0,410.0,66.9539209474242,0
681,1313.0,389.0,63.457503710707286,0
682,1303.0,370.0,51.42361631660138,0
683,1296.0,354.0,46.92848007493944,0
684,1288.0,340.0,0.0,0
685,1288.0,340.0,35.976544799777336,0
686,1281.0,330.0,33.4092187598767,0
687,1272.0,323.0,19.588512774260742,0
688,1267.0,316.0,25.29121590865727,0
689,1261.0,310.0,17.459890769497875,0
690,1256.0,307.0,0.0,0
691,1256.0,307.0,14.624227641537965,0
692,1251.8,304.4,14.988402163311525,0
693,1247.6,301.8,15.073360068916235,1
694,1243.4,299.2,14.85197966916278,0
695,1239.2,296.6,14.715843757108086,0
696,1235.0,294.0,0.0,0
697,1235.0,294.0,59.05584206315177,0
698,1234.0,274.0,38.65911224934922,0
699,1232.0,257.0,50.64775858174084,0
700,1230.0,240.0,42.91182421133069,0
701,1225.0,226.0,20.119214444303697,0
702,1223.0,215.0,0.0,0
703,1223.0,215.0,65.34941478105786,0
704,1201.75,218.5,64.23691167662751,0
705,1180.5,222.0,64.42420118667597,0
706,1159.25,225.5,64.130149556278,0
707,1138.0,229.0,63.76409898586447,0
708,1116.75,232.5,64.96636365691695,0
709,1095.5,236.0,63.33343387090572,0
710,1074.25,239.5,62.23907952800058,0
711,1053.0,243.0,470.51584424918633,0
712,1124.0,382.8,468.5761312335763,0
713,1195.0,522.6,463.5898064447155,0
714,1266.0,662.4000000000001,363.03511517663486,0
715,1337.0,802.2,462.19956353874784,0
716,1408.0,942.0,2.8923342148543765,0
717,1407.0,942.0,289.2500855296154,0
718,1381.75,849.0,285.14064100621215,0
719,1356.5,756.0,293.5764887162505,0
720,1331.25,663.0,287.5468774466017,0
721,1306.0,570.0,291.8189429303951,0
722,1280.75,477.0,289.0122371645065,0
723,1255.5,384.0,274.2681436763019,0
724,1230.25,291.0,267.13881061783087,0
725,1205.0,198.0,11.45447184278962,0
726,1205.0,202.0,11.640271198106165,0
727,985.0,325.0,0.0,0
728,985.0,325.0,0.0,0
729,985.0,325.0,0.0,0
730,985.0,325.0,0.0,0
731,985.0,325.0,0.0,0
732,985.0,325.0,0.0,0
733,985.0,325.0,0.0,0
734,985.0,325.0,0.0,0
735,985.0,325.0,0.0,0
736,985.0,325.0,0.0,0
737,985.0,325.0,0.0,0
738,985.0,325.0,0.0,0
739,985.0,325.0,0.0,0
740,985.0,325.0,0.0,0
741,985.0,325.0,0.0,0
742,985.0,325.0,63.59757872845915,0
743,978.0,345.0,91.17589139199643,0
744,969.8571428571429,375.0,93.64046217277529,0
745,961.7142857142857,405.0,95.53025512767626,0
746,953.5714285714286,435.0,72.00216997088063,0
747,945.4285714285714,465.0,93.1884966222486,0
748,937.2857142857143,495.0,92.00567733708223,0
749,929.1428571428571,525.0,91.35918423563328,0
750,921.0,555.0,57.37131891690403,0
751,918.0,574.0,0.0,0
752,918.0,574.0,122.59289697428713,0
753,904.0,613.0,95.59026636760493,0
754,895.0,644.0,30.705423832565636,0
755,886.0,649.0,30.595408940962574,1
756,877.0,654.0,24.036313618210006,0
757,870.0,658.0,0.0,0
758,870.0,658.0,31.99037532472878,0
759,861.0,664.0,33.66747866185097,0
760,853.0,672.0,29.380125123286703,0
761,846.0,679.0,37.93531421647026,0
762,837.0,688.0,35.94605708013569,0
763,827.0,695.0,0.0,0
764,827.0,695.0,40.3837782914663,0
765,821.0,707.0,37.473939349060146,0
766,812.0,716.0,46.73245846814059,0
767,803.3333333333334,729.0,46.11227076916571,0
768,794.6666666666666,742.0,44.988307792808044,0
769,786.0,755.0,0.0,0
770,786.0,755.0,43.363099860898416,0
771,782.0,769.0,68.33533470284054,0
772,782.0,746.0,49.51779737801709,0
773,786.0,730.0,91.39334151558035,0
774,793.0,700.0,70.35921148166099,0
775,800.0,677.0,0.0,0
776,800.0,677.0,63.217302908424465,0
777,803.0,656.0,49.79759217555627,0
778,807.0,640.0,63.12118983340387,0
779,814.0,620.0,83.35913399575695,0
780,819.0,593.0,42.15971079942993,0
781,819.0,579.0,0.0,0
782,819.0,579.0,53.21110914536459,0
783,825.0,562.0,50.74525817158711,0
784,831.0,546.0,42.720574506488305,0
785,834.0,532.0,414.8272636751534,0
786,833.5,668.5,407.75586263628566,0
787,833.0,805.0,0.0,0
788,833.0,805.0,163.9749469010535,0
789,837.5714285714286,751.0,161.73249144142443,0
790,842.1428571428571,697.0,159.19698062769064,0
791,846.7142857142857,643.0,165.1354911756171,0
792,851.2857142857143,589.0,164.07934573942146,0
793,855.8571428571429,535.0,164.9345445224506,0
794,860.4285714285714,481.0,161.5802723013314,0
795,865.0,427.0,27.74572110283924,0
796,867.0,418.0,22.46619184809491,0
797,871.0,409.0,27.07707352203379,0
798,872.0,400.0,21.63076468825619,0
799,877.0,392.0,0.0,0
800,877.0,392.0,20.713795991164222,0
801,877.0,385.0,27.815494640898415,0
802,883.0,377.0,23.859894433023705,0
803,883.0,369.0,14.758179041667548,0
804,887.0,366.0,25.126222412699292,0
805,890.0,358.0,2.9744242168945547,0
806,890.0,357.0,16.044161215186698,0
807,892.0,352.0,18.394929906018046,0
808,894.0,346.0,20.14115477535596,0
809,897.0,340.0,12.332589359322707,0
810,898.0,336.0,13.319295832619272,0
811,900.0,332.0,0.0,0
812,900.0,332.0,10.667392370042345,0
813,902.0,329.0,14.74796658776338,0
814,905.0,325.0,8.90485825232,0
815,905.0,322.0,10.73019173634952,0
816,908.0,320.0,12.634842548320611,0
817,910.0,316.0,0.0,0
818,910.0,316.0,6.531862652609875,0
819,912.0,315.0,6.579735822951522,0
820,914.0,314.0,13.249066031388482,0
821,916.0,310.0,10.84688273021809,0
822,919.0,308.0,5.908843604499637,0
823,919.0,306.0,0.0,0
824,919.0,306.0,4.0994017093269255,0
825,920.0,305.0,12.350565636605754,0
826,924.0,306.0,6.0065789756331585,0
827,922.0,306.0,12.363890011868506,0
828,926.0,305.0,5.74752726246235,0
829,928.0,305.0,8.135410376862495,0
830,926.0,307.0,12.045652907183735,0
831,930.0,306.0,2.947313388996089,0
832,930.0,305.0,4.543632063974556,0
833,932.0,305.0,6.541498274292233,0
834,933.0,307.0,10.658220218766095,0
835,935.0,310.0,5.906193520133323,0
836,935.0,308.0,6.655281302834604,0
837,936.0,310.0,9.432974018020882,0
838,937.0,313.0,4.2525239964639425,0
839,938.0,314.0,8.366284883451995,0
840,940.0,316.0,10.759675801141734,0
841,942.0,319.0,0.0,0
842,942.0,319.0,8.657170751038723,0
843,942.0,322.0,3.215870837746869,0
844,943.0,323.0,6.6547665712306,0
845,945.0,324.0,23.80194067084928,0
846,946.0,316.0,30.050547487807417,1
847,945.0,306.0,0.0,0
848,945.0,306.0,23.243837559851038,0
849,945.0,298.0,20.7760222144393,0
850,946.0,291.0,20.23462117325499,0
851,947.0,284.0,17.561733771018957,0
852,947.0,278.0,19.813114022216908,0
853,950.0,272.0,4.143535952875763,0
854,949.0,273.0,20.224120806244226,0
855,950.0,266.0,14.965113284911881,0
856,951.0,261.0,17.651248147995904,0
857,950.0,255.0,11.79128354449418,0
858,950.0,251.0,18.24082913724648,0
859,951.0,245.0,0.0,0
860,951.0,245.0,13.251743037737574,0
861,953.0,241.0,12.059033466137166,0
862,952.0,237.0,6.473178528473208,0
863,950.0,236.0,11.483895706052715,0
864,945.0,237.0,19.713110467627256,0
865,939.0,240.0,4.109982346182115,0
866,938.0,239.0,14.756527900622656,0
867,934.0,242.0,18.48752856771177,0
868,928.0,244.0,24.243089674671435,0
869,922.0,250.0,15.94745491282,0
870,917.0,252.0,21.45537497004136,0
871,911.0,256.0,0.0,0
872,911.0,256.0,27.572300330629826,0
873,905.0,263.0,21.618236803266885,0
874,899.0,267.0,22.65149582964641,0
875,896.0,274.0,21.521832231538795,0
876,890.0,278.0,31.143195985418327,0
877,883.0,286.0,0.0,0
878,883.0,286.0,25.898230500014684,0
879,878.0,293.0,25.810120296965984,0
880,873.0,300.0,29.195219027910706,0
881,869.0,309.0,32.289871063990056,0
882,863.0,318.0,36.38118145537137,0
883,858.0,329.0,0.0,0
884,858.0,329.0,33.93107520436026,0
885,851.0,338.0,36.34048507495883,0
886,846.0,349.0,34.79834985811651,0
887,840.0,359.0,39.08874944710369,0
888,835.0,371.0,41.846443378656176,0
889,830.0,384.0,0.0,0
890,830.0,384.0,41.93123370392021,0
891,825.0,397.0,44.614416671166325,0
892,818.0,410.0,45.46474073407067,0
893,812.0,424.0,43.595326820874256,0
894,807.25,437.875,44.642695729762046,0
895,802.5,451.75,43.882481519210984,0
896,797.75,465.625,44.64745901367241,0
897,793.0,479.5,44.518787235589535,0
898,788.25,493.375,44.47796944388261,0
899,783.5,507.25,45.33850109291054,0
900,778.75,521.125,33.55246925204591,0
901,774.0,535.0,5.05985717338488,0
902,773.0,537.0,41.270161566083566,0
903,768.0,550.0,52.4651722582073,0
904,761.0,572.0,62.95325689445811,0
905,754.0,592.0,70.65565774291912,0
906,750.0,615.0,27.46291697854956,0
907,748.0,624.0,0.0,0
908,748.0,624.0,88.55360417689451,0
909,739.0,652.0,51.36807946283242,0
910,733.0,674.0,70.51316661291143,0
911,728.0,698.0,59.71474022743282,0
912,727.0,718.0,51.598515675388505,0
913,718.0,733.0,0.0,1
914,718.0,733.0,9.346687185486081,0
915,714.0,732.0,17.20014632339487,0
916,709.0,729.0,12.373302360854503,0
917,705.0,728.0,9.50994859776947,0
918,702.0,729.0,18.423640232401315,0
919,694.0,728.0,5.86292048448759,0
920,696.0,728.0,11.584419063743521,0
921,692.0,728.0,12.811780846017202,0
922,688.0,730.0,11.996218919417508,0
923,684.0,730.0,18.344125858683864,0
924,678.0,731.0,12.472856653396226,0
925,675.0,734.0,0.0,0
926,675.0,734.0,10.832400215808612,0
927,673.0,737.0,21.093903122403358,0
928,667.0,741.0,10.820293866466695,0
929,664.0,743.0,22.99947164653819,0
930,659.0,749.0,25.165389141781176,0
931,653.0,755.0,0.0,0
932,653.0,755.0,15.005337706532035,0
933,650.0,759.0,19.844835977476446,0
934,647.0,765.0,30.598487388292703,0
935,642.0,774.0,19.06019792328885,0
936,636.0,780.0,19.687647178075807,0
937,633.0,786.0,3.001226449521656,0
938,633.0,787.0,28.011532138080426,0
939,630.0,796.0,28.199828956636246,0
940,625.0,804.0,104.78838099579724,0
941,629.0,769.0,73.9113878036192,0
942,634.0,737.0,56.25565350293342,0
943,633.0,718.0,0.0,0
944,633.0,718.0,64.16117462828632,0
945,640.0,697.0,120.34082918622887,0
946,644.0,657.0,52.88326859984008,0
947,649.0,640.0,71.78486518614456,0
948,651.0,616.0,73.00162657134524,0
949,655.0,592.0,4.167003237501728,0
950,654.0,591.0,38.331235140534865,0
951,654.0,578.0,54.46293969438253,0
952,656.0,560.0,48.9529997651972,0
953,659.0,544.0,56.16937362292165,0
954,662.0,525.0,32.6514504208912,0
955,663.5,514.25,32.466657163213625,0
956,665.0,503.5,32.80057495354259,0
957,666.5,492.75,32.54305836254205,0
958,668.0,482.0,34.517901218837025,0
959,670.3333333333334,470.6666666666667,34.1841337099959,0
960,672.6666666666666,459.3333333333333,34.49917950888567,0
961,675.0,448.0,0.0,0
962,675.0,448.0,31.98987498534939,0
963,676.0,437.5,31.453340858773494,0
964,677.0,427.0,23.822204047322895,0
965,677.0,419.0,26.81935778391894,0
966,678.0,410.0,18.028037282751892,0
967,678.0,404.0,0.0,0
968,678.0,404.0,30.018447026244512,0
969,679.0,394.0,8.955994109486957,0
970,682.0,394.0,25.879813549410162,0
971,682.0,385.0,14.734951695064114,0
972,682.0,380.0,18.1312127117556,0
973,683.0,374.0,0.0,0
974,683.0,374.0,12.11516242673072,0
975,684.0,370.0,8.9605095341827,0
976,684.0,367.0,8.852253636463407,0
977,684.0,364.0,9.28579048381329,0
978,685.0,361.0,6.695830156173071,0
979,686.0,359.0,0.0,0
980,686.0,359.0,4.566098576599624,0
981,686.0,357.0,2.909274530571873,0
982,686.0,356.0,9.34208350060635,0
983,687.0,353.0,2.9909962847016707,0
984,686.0,353.0,3.2091966468662574,0
985,687.0,352.0,0.0,0
986,687.0,352.0,6.683157452322193,0
987,688.0,350.0,32.14315085502057,1
988,687.0,339.0,30.516833744908148,0
989,685.0,329.0,33.10573526527401,0
990,687.0,318.0,27.483297808943707,0
991,686.0,309.0,2.9877279811716972,0
992,687.0,309.0,32.05893804536548,0
993,681.0,300.0,25.624271007022347,0
994,686.0,293.0,30.864622876304285,0
995,688.0,283.0,29.992730629152124,0
996,689.0,273.0,15.023035173387715,0
997,688.0,268.0,6.745942444902665,0
998,689.0,270.0,27.201806692805295,0
999,689.0,261.0,15.086332782136575,0
1000,688.0,256.0,17.738113245316452,0
1001,688.0,250.0,20.901959241943597,0
1002,689.0,243.0,14.98121498310793,0
1003,688.0,238.0,0.0,0
1004,688.0,238.0,6.327228022632153,0
1005,690.0,237.0,17.78873066205982,0
1006,690.0,231.0,8.948873079869056,0
1007,690.0,228.0,6.651543046330332,0
1008,691.0,226.0,15.06793405056238,0
1009,696.0,227.0,9.411327918294432,0
1010,699.0,226.0,18.168074899827204,0
1011,705.0,227.0,15.91848715038727,0
1012,710.3,227.7,16.46192992052864,0
1013,715.6,228.4,15.815416718664155,0
1014,720.9,229.1,16.066663556306935,0
1015,726.2,229.8,16.145760329031415,0
1016,731.5,230.5,16.04522185483378,0
1017,736.8,231.2,16.320638965738123,0
1018,742.1,231.9,16.278115981278386,0
1019,747.4,232.6,16.354540900443855,0
1020,752.7,233.3,16.129976198351283,0
1021,758.0,234.0,0.0,0
1022,758.0,234.0,19.366835746121136,0
1023,762.0,239.0,21.801584500379725,0
1024,769.0,241.0,19.14235198657634,0
1025,775.0,243.0,17.69970867367696,0
1026,780.0,246.0,24.322001659119,0
1027,787.0,250.0,0.0,0
1028,787.0,250.0,20.253473269549538,0
1029,793.0,253.0,22.758203047798915,0
1030,800.0,256.0,17.40951488597701,0
1031,806.0,261.0,18.453794173105962,0
1032,812.0,263.0,19.474717961217184,0
1033,820.0,266.0,0.0,0
1034,820.0,266.0,22.533043694875698,0
1035,826.0,271.0,20.17058142388449,0
1036,832.0,274.0,28.503498952330542,0
1037,840.0,279.0,14.570404068048667,0
1038,845.0,283.0,24.981363647852064,0
1039,851.0,289.0,2.986585549078206,0
1040,852.0,289.0,27.366942742089993,0
1041,858.0,296.0,24.729986388074988,0
1042,866.0,299.0,30.54463383823287,0
1043,874.0,306.0,23.17424847100827,0
1044,879.0,312.0,32.25814173672148,0
1045,888.0,318.0,0.0,0
1046,888.0,318.0,20.865872041826155,0
1047,893.0,323.0,29.10731057311025,0
1048,900.0,330.0,33.907931439849214,0
1049,908.0,338.0,25.467836333284673,0
1050,914.0,344.0,30.358748679048624,0
1051,922.0,350.0,0.0,0
1052,922.0,350.0,32.97242457558227,0
1053,928.0,360.0,33.22644492412231,0
1054,937.0,367.0,40.92346539659083,0
1055,945.0,378.0,22.45378057570429,0
1056,950.0,384.0,25.389074598020105,0
1057,955.6666666666666,390.0,25.205899604634187,0
1058,961.3333333333334,396.0,24.64505705051434,0
1059,967.0,402.0,32.465893504740414,0
1060,974.0,411.0,32.79574170073133,0
1061,980.0,421.0,25.402854654882443,0
1062,989.0,428.0,33.166186664413246,0
1063,995.5,437.0,25.180702372009332,0
1064,1002.0,446.0,33.10697484803297,0
1065,1008.5,455.0,25.610196426255854,0
1066,1015.0,464.0,33.5241674751049,0
1067,1021.5,473.0,34.283501047137094,0
1068,1028.0,482.0,33.75745976358656,0
1069,1034.5,491.0,34.17532977023798,0
1070,1041.0,500.0,25.696024379835496,0
1071,1047.5,509.0,32.86985994989243,0
1072,1054.0,518.0,49.239497168584776,0
1073,1061.0,533.0,32.950807726762996,0
1074,1066.0,543.0,39.03662015499411,0
1075,1076.0,557.0,4.117722898765874,0
1076,1077.0,558.0,43.759429862553866,0
1077,1087.0,569.0,49.963574654703734,0
1078,1093.0,585.0,53.901281474490254,0
1079,1101.0,601.0,47.673001376449214,0
1080,1110.0,614.0,51.15800794250673,0
1081,1119.0,629.0,0.0,0
1082,1119.0,629.0,47.61631760676471,0
1083,1128.0,642.0,62.07074991095829,0
1084,1136.0,662.0,24.370958642288414,0
1085,1142.25,667.0833333333334,24.52077177401345,0
1086,1148.5,672.1666666666666,23.797617611831363,0
1087,1154.75,677.25,24.404683470780665,0
1088,1161.0,682.3333333333334,18.477446667718397,0
1089,1167.25,687.4166666666666,24.134900871718862,0
1090,1173.5,692.5,23.68900761747979,0
1091,1179.75,697.5833333333334,24.15380907033691,0
1092,1186.0,702.6666666666666,24.264798823936125,0
1093,1192.25,707.75,24.597508125455033,0
1094,1198.5,712.8333333333334,24.39236908398061,0
1095,1204.75,717.9166666666666,24.024137028706424,0
1096,1211.0,723.0,21.31753182375001,0
1097,1216.0,718.0,12.223271895899972,0
1098,1220.0,719.0,17.388527057223758,0
1099,1226.0,719.0,4.203937000577419,0
1100,1227.0,718.0,14.773805271830291,0
1101,1232.0,718.0,18.04931200672929,0
1102,1238.0,719.0,16.16416941142453,1
1103,1243.0,721.0,26.6551352572748,0
1104,1252.0,721.0,11.796888282930418,0
1105,1256.0,721.0,0.0,0
1106,1256.0,721.0,20.611945285997784,0
1107,1262.0,725.0,19.2944890817285,0
1108,1268.0,728.0,17.36626174834159,0
1109,1273.0,731.0,22.580289333303227,0
1110,1280.0,734.0,19.98009293111547,0
1111,1286.0,737.0,0.0,0
1112,1286.0,737.0,25.83247998480581,0
1113,1293.0,742.0,18.865186720203052,0
1114,1298.0,746.0,22.73225712402088,0
1115,1305.0,749.0,85.96977535372187,0
1116,1302.0,720.0,87.21825924402292,0
1117,1299.0,691.0,0.0,0
1118,1299.0,691.0,52.79381896241268,0
1119,1295.0,668.0,56.311436499653404,0
1120,1295.0,649.0,78.8808762179379,0
1121,1288.0,623.0,76.11343645235928,0
1122,1285.0,597.0,78.53629793867745,0
1123,1280.0,571.0,0.0,0
1124,1280.0,571.0,56.02773941335762,0
1125,1277.0,552.0,42.19153648685935,0
1126,1274.4444444444443,538.4444444444445,42.16085302992835,0
1127,1271.888888888889,524.8888888888889,41.881239476641056,0
1128,1269.3333333333333,511.3333333333333,41.63450110336213,0
1129,1266.7777777777778,497.77777777777777,42.07286322192115,0
1130,1264.2222222222222,484.22222222222223,41.54254684838724,0
1131,1261.6666666666667,470.6666666666667,42.4227516356771,0
1132,1259.111111111111,457.1111111111111,41.59215044210142,0
1133,1256.5555555555557,443.55555555555554,24.44496004182558,0
1134,1254.0,430.0,31.720859551349637,0
1135,1249.0,417.0,0.0,0
1136,1249.0,417.0,25.492040055400143,0
1137,1246.0,409.0,32.07089510939263,0
1138,1242.0,399.0,22.67941513166044,0
1139,1239.0,392.0,24.98570865629492,0
1140,1237.0,384.0,17.590595099416632,0
1141,1234.0,379.0,0.0,0
1142,1234.0,379.0,20.395028129827853,0
1143,1231.0,373.0,18.40357902154213,0
1144,1230.0,367.0,12.701705872036761,0
1145,1227.0,364.0,10.90719990831825,0
1146,1225.0,361.0,12.628332864636874,0
1147,1222.0,358.0,0.0,0
1148,1222.0,358.0,8.467640725240036,0
1149,1220.0,356.0,9.091033227634322,0
1150,1219.0,353.0,14.322695558578788,0
1151,1214.0,353.0,4.929606478881744,0
1152,1212.0,352.0,10.401983536577518,0
1153,1209.0,350.0,0.0,0
1154,1209.0,350.0,6.759268649241051,0
1155,1207.0,351.0,4.244502708800162,0
1156,1206.0,350.0,8.452340994643187,0
1157,1204.0,352.0,8.515878653622728,0
1158,1202.0,350.0,44.809503968889885,1
1159,1202.0,335.0,0.0,0
1160,1202.0,335.0,33.57577775991505,0
1161,1200.0,324.0,33.58265465228106,0
1162,1198.0,313.0,32.66818611032906,0
1163,1196.0,302.5,24.35949233625226,0
1164,1194.0,292.0,32.994117937346104,0
1165,1195.0,281.0,0.0,0
1166,1195.0,281.0,23.78553346007459,0
1167,1194.0,273.0,30.591125359546446,0
1168,1191.0,263.0,20.993743376917564,0
1169,1191.0,256.0,26.968063742492447,0
1170,1191.0,247.0,24.202965089845872,0
1171,1190.0,239.0,0.0,0
1172,1190.0,239.0,15.46411342745273,0
1173,1189.0,234.0,17.932997701886592,0
1174,1189.0,228.0,20.755191602949825,0
1175,1189.0,221.0,15.12898888321104,0
1176,1188.0,216.0,10.169089318825574,0
1177,1186.0,213.0,4.119647573494676,0
1178,1187.0,212.0,12.714820137264308,0
1179,1184.0,209.0,12.345346153920755,0
1180,1183.0,205.0,15.287265049131822,0
1181,1182.0,200.0,15.311595105536238,0
1182,1181.0,195.0,0.0,0
1183,1181.0,195.0,0.0,0
1184,1181.0,195.0,7.83424612452132,0
1185,1178.4,195.16190476190476,5.963679358229729,0
1186,1175.8,195.32380952380953,6.000389575033549,0
1187,1173.2,195.4857142857143,7.952864572573152,0
1188,1170.6,195.64761904761906,7.908575115139451,0
1189,1168.0,195.8095238095238,6.037691326454862,0
1190,1165.4,195.97142857142856,7.877977330321262,0
1191,1162.8,196.13333333333333,7.943521185331981,0
1192,1160.2,196.2952380952381,7.958367547475037,0
1193,1157.6,196.45714285714286,7.7705135677298545,0
1194,1155.0,196.61904761904762,7.977344429762644,0
1195,1152.4,196.78095238095239,8.023157807319834,0
1196,1149.8,196.94285714285715,7.8803693775178205,0
1197,1147.2,197.10476190476192,7.905834122923362,0
1198,1144.6,197.26666666666668,7.985658524167606,0
1199,1142.0,197.42857142857142,7.983826303362187,0
1200,1139.4,197.59047619047618,7.938511641090968,0
1201,1136.8,197.75238095238095,7.682905631806388,0
1202,1134.2,197.9142857142857,7.682532892352768,0
1203,1131.6,198.07619047619048,7.854486540375576,0
1204,1129.0,198.23809523809524,7.908088579070396,0
1205,1126.4,198.4,7.87116710544806,0
1206,1123.8,198.56190476190477,7.950862221334231,0
1207,1121.2,198.72380952380954,5.9839257887564425,0
1208,1118.6,198.8857142857143,8.002415003639385,0
1209,1116.0,199.04761904761904,7.966624686513007,0
1210,1113.4,199.2095238095238,7.786028868924042,0
1211,1110.8,199.37142857142857,7.8770459044458985,0
1212,1108.2,199.53333333333333,7.917331539020392,0
1213,1105.6,199.6952380952381,6.0101725498353336,0
1214,1103.0,199.85714285714286,7.985670197059098,0
1215,1100.4,200.01904761904763,8.019500928040213,0
1216,1097.8,200.1809523809524,7.882825435288261,0
1217,1095.2,200.34285714285716,7.973630262456039,0
1218,1092.6,200.5047619047619,7.701480261857014,0
1219,1090.0,200.66666666666666,7.843700051632364,0
1220,1087.4,200.82857142857142,7.930934322645408,0
1221,1084.8,200.9904761904762,7.9479126165123155,0
1222,1082.2,201.15238095238095,7.954161430357653,0
1223,1079.6,201.31428571428572,7.717707406854154,0
1224,1077.0,201.47619047619048,7.880505785019781,0
1225,1074.4,201.63809523809525,7.994943405842663,0
1226,1071.8,201.8,7.913896573585418,0
1227,1069.2,201.96190476190475,7.749966408146872,0
1228,1066.6,202.1238095238095,6.017408122565316,0
1229,1064.0,202.28571428571428,7.931855504716902,0
1230,1061.4,202.44761904761904,7.988893220109479,0
1231,1058.8,202.6095238095238,7.8968291378018165,0
1232,1056.2,202.77142857142857,7.8447193546529155,0
1233,1053.6,202.93333333333334,7.943122729884244,0
1234,1051.0,203.0952380952381,7.874400493540627,0
1235,1048.4,203.25714285714287,7.836280082982931,0
1236,1045.8,203.41904761904763,8.018812323946127,0
1237,1043.2,203.58095238095237,7.863802636468323,0
1238,1040.6,203.74285714285713,7.959764776555385,0
1239,1038.0,203.9047619047619,7.936908537433837,0
1240,1035.4,204.06666666666666,7.971396442977692,0
1241,1032.8,204.22857142857143,7.967559988641952,0
1242,1030.2,204.3904761904762,7.988379230535623,0
1243,1027.6,204.55238095238096,7.929950045813374,0
1244,1025.0,204.71428571428572,7.785501818007619,0
1245,1022.4,204.8761904761905,7.94077900428759,0
1246,1019.8,205.03809523809525,7.908964387101167,0
1247,1017.2,205.2,5.926113577019431,0
1248,1014.6,205.36190476190475,7.572094928050957,0
1249,1012.0,205.52380952380952,5.940199246174465,0
1250,1009.4,205.68571428571428,7.692625816816148,0
1251,1006.8,205.84761904761905,5.928637760326332,0
1252,1004.2,206.0095238095238,7.790408924435783,0
1253,1001.6,206.17142857142858,7.9387827334063905,0
1254,999.0,206.33333333333334,7.986067095675556,0
1255,996.4,206.4952380952381,7.944029418403074,0
1256,993.8,206.65714285714284,7.868202665163168,0
1257,991.2,206.8190476190476,7.911025877294007,0
1258,988.6,206.98095238095237,7.864753576988745,0
1259,986.0,207.14285714285714,7.932293141169581,0
1260,983.4,207.3047619047619,7.7631265549606745,0
1261,980.8,207.46666666666667,7.784220549741525,0
1262,978.2,207.62857142857143,7.985010732190171,0
1263,975.6,207.7904761904762,7.667566821163041,0
1264,973.0,207.95238095238096,7.950110153398394,0
1265,970.4,208.11428571428573,7.927987977336015,0
1266,967.8,208.27619047619046,7.7748263881282815,0
1267,965.2,208.43809523809523,8.013542829291069,0
1268,962.6,208.6,8.005123682005559,0
1269,960.0,208.76190476190476,7.824809355717559,0
1270,957.4,208.92380952380952,7.914538611007613,0
1271,954.8,209.0857142857143,7.910493222716163,0
1272,952.2,209.24761904761905,7.914980072167695,0
1273,949.6,209.40952380952382,7.900146480699653,0
1274,947.0,209.57142857142858,7.965782521583121,0
1275,944.4,209.73333333333335,7.965352795684725,0
1276,941.8,209.89523809523808,7.869936846702076,0
1277,939.2,210.05714285714285,8.018930025668219,0
1278,936.6,210.21904761904761,7.791408867108173,0
1279,934.0,210.38095238095238,7.980158554486513,0
1280,931.4,210.54285714285714,7.774677018202025,0
1281,928.8,210.7047619047619,7.9358709019325175,0
1282,926.2,210.86666666666667,7.866627829341761,0
1283,923.5999999999999,211.02857142857144,7.986574949965931,0
1284,921.0,211.1904761904762,7.958796519983545,0
1285,918.4,211.35238095238094,7.934522381322975,0
1286,915.8,211.5142857142857,7.792192334847945,0
1287,913.2,211.67619047619047,7.888567890150252,0
1288,910.5999999999999,211.83809523809524,7.65819966008279,0
1289,908.0,212.0,30.389110510290376,0
1290,906.0,222.0,41.25885256434363,0
1291,901.0,235.0,2.9616252311616087,0
1292,900.0,235.0,41.91848440905444,0
1293,898.0,249.0,44.25364578321375,0
1294,893.0,263.0,40.52470968768896,0
1295,888.0,276.0,49.00207065168004,0
1296,883.0,292.0,35.75886603063044,0
1297,878.0,303.0,371.9307379152084,0
1298,871.0,426.3333333333333,372.3990830618145,0
1299,864.0,549.6666666666666,372.80556178161714,0
1300,857.0,673.0,350.1661628850487,0
1301,860.0,519.0,466.02334368157295,0
1302,863.0,365.0,58.11571284543296,0
1303,859.0,384.0,0.0,0
1304,859.0,384.0,33.11261221425533,0
1305,855.0,398.0,39.7855244072283,0
1306,851.0,411.0,6.649279479485709,0
1307,849.0,412.0,12.265944161328632,1
1308,845.0,413.0,12.126019030181654,0
1309,841.0,414.0,0.0,0
1310,841.0,414.0,11.975437001104236,0
1311,837.0,414.0,6.530216279465981,0
1312,835.0,413.0,12.041727931499421,0
1313,830.0,415.0,6.671400955104501,0
