x,y,V,bounce
985.0,325.0,0.0,0
985.0,325.0,0.0,0
985.0,325.0,0.0,0
985.0,325.0,0.0,0
985.0,325.0,0.0,0
985.0,325.0,0.0,0
985.0,325.0,0.0,0
985.0,325.0,0.0,0
985.0,325.0,0.0,0
985.0,325.0,63.59757872845915,0
978.0,345.0,91.17589139199643,0
969.8571428571429,375.0,93.64046217277529,0
961.7142857142857,405.0,95.53025512767626,0
953.5714285714286,435.0,72.00216997088063,0
945.4285714285714,465.0,93.1884966222486,0
937.2857142857143,495.0,92.00567733708223,0
929.1428571428571,525.0,91.35918423563328,0
921.0,555.0,57.37131891690403,0
918.0,574.0,0.0,0
918.0,574.0,122.59289697428713,0
904.0,613.0,95.59026636760493,0
895.0,644.0,30.705423832565636,0
886.0,649.0,30.595408940962574,1
877.0,654.0,24.036313618210006,0
870.0,658.0,0.0,0
870.0,658.0,31.99037532472878,0
861.0,664.0,33.66747866185097,0
853.0,672.0,29.380125123286703,0
846.0,679.0,37.93531421647026,0
837.0,688.0,35.94605708013569,0
827.0,695.0,0.0,0
827.0,695.0,40.3837782914663,0
821.0,707.0,37.473939349060146,0
812.0,716.0,46.73245846814059,0
803.3333333333334,729.0,46.11227076916571,0
794.6666666666666,742.0,44.988307792808044,0
786.0,755.0,0.0,0
786.0,755.0,43.363099860898416,0
782.0,769.0,68.33533470284054,0
782.0,746.0,49.51779737801709,0
786.0,730.0,91.39334151558035,0
793.0,700.0,70.35921148166099,0
800.0,677.0,0.0,0
800.0,677.0,63.217302908424465,0
803.0,656.0,49.79759217555627,0
807.0,640.0,63.12118983340387,0
814.0,620.0,83.35913399575695,0
819.0,593.0,42.15971079942993,0
819.0,579.0,0.0,0
819.0,579.0,53.21110914536459,0
825.0,562.0,50.74525817158711,0
831.0,546.0,42.720574506488305,0
834.0,532.0,414.8272636751534,0
833.5,668.5,407.75586263628566,0
833.0,805.0,0.0,0
833.0,805.0,163.9749469010535,0
837.5714285714286,751.0,161.73249144142443,0
842.1428571428571,697.0,159.19698062769064,0
846.7142857142857,643.0,165.1354911756171,0
851.2857142857143,589.0,164.07934573942146,0
855.8571428571429,535.0,164.9345445224506,0
860.4285714285714,481.0,161.5802723013314,0
865.0,427.0,27.74572110283924,0
867.0,418.0,22.46619184809491,0
871.0,409.0,27.07707352203379,0
872.0,400.0,21.63076468825619,0
877.0,392.0,0.0,0
877.0,392.0,20.713795991164222,0
877.0,385.0,27.815494640898415,0
883.0,377.0,23.859894433023705,0
883.0,369.0,14.758179041667548,0
887.0,366.0,25.126222412699292,0
890.0,358.0,2.9744242168945547,0
890.0,357.0,16.044161215186698,0
892.0,352.0,18.394929906018046,0
894.0,346.0,20.14115477535596,0
897.0,340.0,12.332589359322707,0
898.0,336.0,13.319295832619272,0
900.0,332.0,0.0,0
900.0,332.0,10.667392370042345,0
902.0,329.0,14.74796658776338,0
905.0,325.0,8.90485825232,0
905.0,322.0,10.73019173634952,0
908.0,320.0,12.634842548320611,0
910.0,316.0,0.0,0
910.0,316.0,6.531862652609875,0
912.0,315.0,6.579735822951522,0
914.0,314.0,13.249066031388482,0
916.0,310.0,10.84688273021809,0
919.0,308.0,5.908843604499637,0
919.0,306.0,0.0,0
919.0,306.0,4.0994017093269255,0
920.0,305.0,12.350565636605754,0
924.0,306.0,6.0065789756331585,0
922.0,306.0,12.363890011868506,0
926.0,305.0,5.74752726246235,0
928.0,305.0,8.135410376862495,0
926.0,307.0,12.045652907183735,0
930.0,306.0,2.947313388996089,0
930.0,305.0,4.543632063974556,0
932.0,305.0,6.541498274292233,0
933.0,307.0,10.658220218766095,0
935.0,310.0,5.906193520133323,0
935.0,308.0,6.655281302834604,0
936.0,310.0,9.432974018020882,0
937.0,313.0,4.2525239964639425,0
938.0,314.0,8.366284883451995,0
940.0,316.0,10.759675801141734,0
942.0,319.0,0.0,0
942.0,319.0,8.657170751038723,0
942.0,322.0,3.215870837746869,0
943.0,323.0,6.6547665712306,0
945.0,324.0,23.80194067084928,0
946.0,316.0,30.050547487807417,1
945.0,306.0,0.0,0
945.0,306.0,23.243837559851038,0
945.0,298.0,20.7760222144393,0
946.0,291.0,20.23462117325499,0
947.0,284.0,17.561733771018957,0
947.0,278.0,19.813114022216908,0
950.0,272.0,4.143535952875763,0
949.0,273.0,20.224120806244226,0
950.0,266.0,14.965113284911881,0
951.0,261.0,17.651248147995904,0
950.0,255.0,11.79128354449418,0
950.0,251.0,18.24082913724648,0
951.0,245.0,0.0,0
951.0,245.0,13.251743037737574,0
953.0,241.0,12.059033466137166,0
952.0,237.0,6.473178528473208,0
950.0,236.0,11.483895706052715,0
945.0,237.0,19.713110467627256,0
939.0,240.0,4.109982346182115,0
938.0,239.0,14.756527900622656,0
934.0,242.0,18.48752856771177,0
928.0,244.0,24.243089674671435,0
922.0,250.0,15.94745491282,0
917.0,252.0,21.45537497004136,0
911.0,256.0,0.0,0
911.0,256.0,27.572300330629826,0
905.0,263.0,21.618236803266885,0
899.0,267.0,22.65149582964641,0
896.0,274.0,21.521832231538795,0
890.0,278.0,31.143195985418327,0
883.0,286.0,0.0,0
883.0,286.0,25.898230500014684,0
878.0,293.0,25.810120296965984,0
873.0,300.0,29.195219027910706,0
869.0,309.0,32.289871063990056,0
863.0,318.0,36.38118145537137,0
858.0,329.0,0.0,0
858.0,329.0,33.93107520436026,0
851.0,338.0,36.34048507495883,0
846.0,349.0,34.79834985811651,0
840.0,359.0,39.08874944710369,0
835.0,371.0,41.846443378656176,0
830.0,384.0,0.0,0
830.0,384.0,41.93123370392021,0
825.0,397.0,44.614416671166325,0
818.0,410.0,45.46474073407067,0
812.0,424.0,43.595326820874256,0
807.25,437.875,44.642695729762046,0
802.5,451.75,43.882481519210984,0
797.75,465.625,44.64745901367241,0
793.0,479.5,44.518787235589535,0
788.25,493.375,44.47796944388261,0
783.5,507.25,45.33850109291054,0
778.75,521.125,33.55246925204591,0
774.0,535.0,5.05985717338488,0
773.0,537.0,41.270161566083566,0
768.0,550.0,52.4651722582073,0
761.0,572.0,62.95325689445811,0
754.0,592.0,70.65565774291912,0
750.0,615.0,27.46291697854956,0
748.0,624.0,0.0,0
748.0,624.0,88.55360417689451,0
739.0,652.0,51.36807946283242,0
733.0,674.0,70.51316661291143,0
728.0,698.0,59.71474022743282,0
727.0,718.0,51.598515675388505,0
718.0,733.0,0.0,1
718.0,733.0,9.346687185486081,0
714.0,732.0,17.20014632339487,0
709.0,729.0,12.373302360854503,0
705.0,728.0,9.50994859776947,0
702.0,729.0,18.423640232401315,0
694.0,728.0,5.86292048448759,0
696.0,728.0,11.584419063743521,0
692.0,728.0,12.811780846017202,0
688.0,730.0,11.996218919417508,0
684.0,730.0,18.344125858683864,0
678.0,731.0,12.472856653396226,0
675.0,734.0,0.0,0
675.0,734.0,10.832400215808612,0
673.0,737.0,21.093903122403358,0
667.0,741.0,10.820293866466695,0
664.0,743.0,22.99947164653819,0
659.0,749.0,25.165389141781176,0
653.0,755.0,0.0,0
653.0,755.0,15.005337706532035,0
650.0,759.0,19.844835977476446,0
647.0,765.0,30.598487388292703,0
642.0,774.0,19.06019792328885,0
636.0,780.0,19.687647178075807,0
633.0,786.0,3.001226449521656,0
633.0,787.0,28.011532138080426,0
630.0,796.0,28.199828956636246,0
625.0,804.0,104.78838099579724,0
629.0,769.0,73.9113878036192,0
634.0,737.0,56.25565350293342,0
633.0,718.0,0.0,0
633.0,718.0,64.16117462828632,0
640.0,697.0,120.34082918622887,0
644.0,657.0,52.88326859984008,0
649.0,640.0,71.78486518614456,0
651.0,616.0,73.00162657134524,0
655.0,592.0,4.167003237501728,0
654.0,591.0,38.331235140534865,0
654.0,578.0,54.46293969438253,0
656.0,560.0,48.9529997651972,0
659.0,544.0,56.16937362292165,0
662.0,525.0,32.6514504208912,0
663.5,514.25,32.466657163213625,0
665.0,503.5,32.80057495354259,0
666.5,492.75,32.54305836254205,0
668.0,482.0,34.517901218837025,0
670.3333333333334,470.6666666666667,34.1841337099959,0
672.6666666666666,459.3333333333333,34.49917950888567,0
675.0,448.0,0.0,0
675.0,448.0,31.98987498534939,0
676.0,437.5,31.453340858773494,0
677.0,427.0,23.822204047322895,0
677.0,419.0,26.81935778391894,0
678.0,410.0,18.028037282751892,0
678.0,404.0,0.0,0
678.0,404.0,30.018447026244512,0
679.0,394.0,8.955994109486957,0
682.0,394.0,25.879813549410162,0
682.0,385.0,14.734951695064114,0
682.0,380.0,18.1312127117556,0
683.0,374.0,0.0,0
683.0,374.0,12.11516242673072,0
684.0,370.0,8.9605095341827,0
684.0,367.0,8.852253636463407,0
684.0,364.0,9.28579048381329,0
685.0,361.0,6.695830156173071,0
686.0,359.0,0.0,0
686.0,359.0,4.566098576599624,0
686.0,357.0,2.909274530571873,0
686.0,356.0,9.34208350060635,0
687.0,353.0,2.9909962847016707,0
686.0,353.0,3.2091966468662574,0
687.0,352.0,0.0,0
687.0,352.0,6.683157452322193,0
688.0,350.0,32.14315085502057,1
687.0,339.0,30.516833744908148,0
685.0,329.0,33.10573526527401,0
687.0,318.0,27.483297808943707,0
686.0,309.0,2.9877279811716972,0
687.0,309.0,32.05893804536548,0
681.0,300.0,25.624271007022347,0
686.0,293.0,30.864622876304285,0
688.0,283.0,29.992730629152124,0
689.0,273.0,15.023035173387715,0
688.0,268.0,6.745942444902665,0
689.0,270.0,27.201806692805295,0
689.0,261.0,15.086332782136575,0
688.0,256.0,17.738113245316452,0
688.0,250.0,20.901959241943597,0
689.0,243.0,14.98121498310793,0
688.0,238.0,0.0,0
688.0,238.0,6.327228022632153,0
690.0,237.0,17.78873066205982,0
690.0,231.0,8.948873079869056,0
690.0,228.0,6.651543046330332,0
691.0,226.0,15.06793405056238,0
696.0,227.0,9.411327918294432,0
699.0,226.0,18.168074899827204,0
705.0,227.0,15.91848715038727,0
710.3,227.7,16.46192992052864,0
715.6,228.4,15.815416718664155,0
720.9,229.1,16.066663556306935,0
726.2,229.8,16.145760329031415,0
731.5,230.5,16.04522185483378,0
736.8,231.2,16.320638965738123,0
742.1,231.9,16.278115981278386,0
747.4,232.6,16.354540900443855,0
752.7,233.3,16.129976198351283,0
758.0,234.0,0.0,0
758.0,234.0,19.366835746121136,0
762.0,239.0,21.801584500379725,0
769.0,241.0,19.14235198657634,0
775.0,243.0,17.69970867367696,0
780.0,246.0,24.322001659119,0
787.0,250.0,0.0,0
787.0,250.0,20.253473269549538,0
793.0,253.0,22.758203047798915,0
800.0,256.0,17.40951488597701,0
806.0,261.0,18.453794173105962,0
812.0,263.0,19.474717961217184,0
820.0,266.0,0.0,0
820.0,266.0,22.533043694875698,0
826.0,271.0,20.17058142388449,0
832.0,274.0,28.503498952330542,0
840.0,279.0,14.570404068048667,0
845.0,283.0,24.981363647852064,0
851.0,289.0,2.986585549078206,0
852.0,289.0,27.366942742089993,0
858.0,296.0,24.729986388074988,0
866.0,299.0,30.54463383823287,0
874.0,306.0,23.17424847100827,0
879.0,312.0,32.25814173672148,0
888.0,318.0,0.0,0
888.0,318.0,20.865872041826155,0
893.0,323.0,29.10731057311025,0
900.0,330.0,33.907931439849214,0
908.0,338.0,25.467836333284673,0
914.0,344.0,30.358748679048624,0
922.0,350.0,0.0,0
922.0,350.0,32.97242457558227,0
928.0,360.0,33.22644492412231,0
937.0,367.0,40.92346539659083,0
945.0,378.0,22.45378057570429,0
950.0,384.0,25.389074598020105,0
955.6666666666666,390.0,25.205899604634187,0
961.3333333333334,396.0,24.64505705051434,0
967.0,402.0,32.465893504740414,0
974.0,411.0,32.79574170073133,0
980.0,421.0,25.402854654882443,0
989.0,428.0,33.166186664413246,0
995.5,437.0,25.180702372009332,0
1002.0,446.0,33.10697484803297,0
1008.5,455.0,25.610196426255854,0
1015.0,464.0,33.5241674751049,0
1021.5,473.0,34.283501047137094,0
1028.0,482.0,33.75745976358656,0
1034.5,491.0,34.17532977023798,0
1041.0,500.0,25.696024379835496,0
1047.5,509.0,32.86985994989243,0
1054.0,518.0,49.239497168584776,0
1061.0,533.0,32.950807726762996,0
1066.0,543.0,39.03662015499411,0
1076.0,557.0,4.117722898765874,0
1077.0,558.0,43.759429862553866,0
1087.0,569.0,49.963574654703734,0
1093.0,585.0,53.901281474490254,0
1101.0,601.0,47.673001376449214,0
1110.0,614.0,51.15800794250673,0
1119.0,629.0,0.0,0
1119.0,629.0,47.61631760676471,0
1128.0,642.0,62.07074991095829,0
1136.0,662.0,24.370958642288414,0
1142.25,667.0833333333334,24.52077177401345,0
1148.5,672.1666666666666,23.797617611831363,0
1154.75,677.25,24.404683470780665,0
1161.0,682.3333333333334,18.477446667718397,0
1167.25,687.4166666666666,24.134900871718862,0
1173.5,692.5,23.68900761747979,0
1179.75,697.5833333333334,24.15380907033691,0
1186.0,702.6666666666666,24.264798823936125,0
1192.25,707.75,24.597508125455033,0
1198.5,712.8333333333334,24.39236908398061,0
1204.75,717.9166666666666,24.024137028706424,0
1211.0,723.0,21.31753182375001,0
1216.0,718.0,12.223271895899972,0
1220.0,719.0,17.388527057223758,0
1226.0,719.0,4.203937000577419,0
1227.0,718.0,14.773805271830291,0
1232.0,718.0,18.04931200672929,0
1238.0,719.0,16.16416941142453,1
1243.0,721.0,26.6551352572748,0
1252.0,721.0,11.796888282930418,0
1256.0,721.0,0.0,0
1256.0,721.0,20.611945285997784,0
1262.0,725.0,19.2944890817285,0
1268.0,728.0,17.36626174834159,0
1273.0,731.0,22.580289333303227,0
1280.0,734.0,19.98009293111547,0
1286.0,737.0,0.0,0
1286.0,737.0,25.83247998480581,0
1293.0,742.0,18.865186720203052,0
1298.0,746.0,22.73225712402088,0
1305.0,749.0,85.96977535372187,0
1302.0,720.0,87.21825924402292,0
1299.0,691.0,0.0,0
1299.0,691.0,52.79381896241268,0
1295.0,668.0,56.311436499653404,0
1295.0,649.0,78.8808762179379,0
1288.0,623.0,76.11343645235928,0
1285.0,597.0,78.53629793867745,0
1280.0,571.0,0.0,0
1280.0,571.0,56.02773941335762,0
1277.0,552.0,42.19153648685935,0
1274.4444444444443,538.4444444444445,42.16085302992835,0
1271.888888888889,524.8888888888889,41.881239476641056,0
1269.3333333333333,511.3333333333333,41.63450110336213,0
1266.7777777777778,497.77777777777777,42.07286322192115,0
1264.2222222222222,484.22222222222223,41.54254684838724,0
1261.6666666666667,470.6666666666667,42.4227516356771,0
1259.111111111111,457.1111111111111,41.59215044210142,0
1256.5555555555557,443.55555555555554,24.44496004182558,0
1254.0,430.0,31.720859551349637,0
1249.0,417.0,0.0,0
1249.0,417.0,25.492040055400143,0
1246.0,409.0,32.07089510939263,0
1242.0,399.0,22.67941513166044,0
1239.0,392.0,24.98570865629492,0
1237.0,384.0,17.590595099416632,0
1234.0,379.0,0.0,0
1234.0,379.0,20.395028129827853,0
1231.0,373.0,18.40357902154213,0
1230.0,367.0,12.701705872036761,0
1227.0,364.0,10.90719990831825,0
1225.0,361.0,12.628332864636874,0
1222.0,358.0,0.0,0
1222.0,358.0,8.467640725240036,0
1220.0,356.0,9.091033227634322,0
1219.0,353.0,14.322695558578788,0
1214.0,353.0,4.929606478881744,0
1212.0,352.0,10.401983536577518,0
1209.0,350.0,0.0,0
1209.0,350.0,6.759268649241051,0
1207.0,351.0,4.244502708800162,0
1206.0,350.0,8.452340994643187,0
1204.0,352.0,8.515878653622728,0
1202.0,350.0,44.809503968889885,1
1202.0,335.0,0.0,0
1202.0,335.0,33.57577775991505,0
1200.0,324.0,33.58265465228106,0
1198.0,313.0,32.66818611032906,0
1196.0,302.5,24.35949233625226,0
1194.0,292.0,32.994117937346104,0
1195.0,281.0,0.0,0
1195.0,281.0,23.78553346007459,0
1194.0,273.0,30.591125359546446,0
1191.0,263.0,20.993743376917564,0
1191.0,256.0,26.968063742492447,0
1191.0,247.0,24.202965089845872,0
1190.0,239.0,0.0,0
1190.0,239.0,15.46411342745273,0
1189.0,234.0,17.932997701886592,0
1189.0,228.0,20.755191602949825,0
1189.0,221.0,15.12898888321104,0
1188.0,216.0,10.169089318825574,0
1186.0,213.0,4.119647573494676,0
1187.0,212.0,12.714820137264308,0
1184.0,209.0,12.345346153920755,0
1183.0,205.0,15.287265049131822,0
1182.0,200.0,15.311595105536238,0
1181.0,195.0,0.0,0
1181.0,195.0,0.0,0
1181.0,195.0,7.83424612452132,0
1178.4,195.16190476190476,5.963679358229729,0
1175.8,195.32380952380953,6.000389575033549,0
1173.2,195.4857142857143,7.952864572573152,0
1170.6,195.64761904761906,7.908575115139451,0
1168.0,195.8095238095238,6.037691326454862,0
1165.4,195.97142857142856,7.877977330321262,0
1162.8,196.13333333333333,7.943521185331981,0
1160.2,196.2952380952381,7.958367547475037,0
1157.6,196.45714285714286,7.7705135677298545,0
1155.0,196.61904761904762,7.977344429762644,0
1152.4,196.78095238095239,8.023157807319834,0
1149.8,196.94285714285715,7.8803693775178205,0
1147.2,197.10476190476192,7.905834122923362,0
1144.6,197.26666666666668,7.985658524167606,0
1142.0,197.42857142857142,7.983826303362187,0
1139.4,197.59047619047618,7.938511641090968,0
1136.8,197.75238095238095,7.682905631806388,0
1134.2,197.9142857142857,7.682532892352768,0
1131.6,198.07619047619048,7.854486540375576,0
1129.0,198.23809523809524,7.908088579070396,0
1126.4,198.4,7.87116710544806,0
1123.8,198.56190476190477,7.950862221334231,0
1121.2,198.72380952380954,5.9839257887564425,0
1118.6,198.8857142857143,8.002415003639385,0
1116.0,199.04761904761904,7.966624686513007,0
1113.4,199.2095238095238,7.786028868924042,0
1110.8,199.37142857142857,7.8770459044458985,0
1108.2,199.53333333333333,7.917331539020392,0
1105.6,199.6952380952381,6.0101725498353336,0
1103.0,199.85714285714286,7.985670197059098,0
1100.4,200.01904761904763,8.019500928040213,0
1097.8,200.1809523809524,7.882825435288261,0
1095.2,200.34285714285716,7.973630262456039,0
1092.6,200.5047619047619,7.701480261857014,0
1090.0,200.66666666666666,7.843700051632364,0
1087.4,200.82857142857142,7.930934322645408,0
1084.8,200.9904761904762,7.9479126165123155,0
1082.2,201.15238095238095,7.954161430357653,0
1079.6,201.31428571428572,7.717707406854154,0
1077.0,201.47619047619048,7.880505785019781,0
1074.4,201.63809523809525,7.994943405842663,0
1071.8,201.8,7.913896573585418,0
1069.2,201.96190476190475,7.749966408146872,0
1066.6,202.1238095238095,6.017408122565316,0
1064.0,202.28571428571428,7.931855504716902,0
1061.4,202.44761904761904,7.988893220109479,0
1058.8,202.6095238095238,7.8968291378018165,0
1056.2,202.77142857142857,7.8447193546529155,0
1053.6,202.93333333333334,7.943122729884244,0
1051.0,203.0952380952381,7.874400493540627,0
1048.4,203.25714285714287,7.836280082982931,0
1045.8,203.41904761904763,8.018812323946127,0
1043.2,203.58095238095237,7.863802636468323,0
1040.6,203.74285714285713,7.959764776555385,0
1038.0,203.9047619047619,7.936908537433837,0
1035.4,204.06666666666666,7.971396442977692,0
1032.8,204.22857142857143,7.967559988641952,0
1030.2,204.3904761904762,7.988379230535623,0
1027.6,204.55238095238096,7.929950045813374,0
1025.0,204.71428571428572,7.785501818007619,0
1022.4,204.8761904761905,7.94077900428759,0
1019.8,205.03809523809525,7.908964387101167,0
1017.2,205.2,5.926113577019431,0
1014.6,205.36190476190475,7.572094928050957,0
1012.0,205.52380952380952,5.940199246174465,0
1009.4,205.68571428571428,7.692625816816148,0
1006.8,205.84761904761905,5.928637760326332,0
1004.2,206.0095238095238,7.790408924435783,0
1001.6,206.17142857142858,7.9387827334063905,0
999.0,206.33333333333334,7.986067095675556,0
996.4,206.4952380952381,7.944029418403074,0
993.8,206.65714285714284,7.868202665163168,0
991.2,206.8190476190476,7.911025877294007,0
988.6,206.98095238095237,7.864753576988745,0
986.0,207.14285714285714,7.932293141169581,0
983.4,207.3047619047619,7.7631265549606745,0
980.8,207.46666666666667,7.784220549741525,0
978.2,207.62857142857143,7.985010732190171,0
975.6,207.7904761904762,7.667566821163041,0
973.0,207.95238095238096,7.950110153398394,0
970.4,208.11428571428573,7.927987977336015,0
967.8,208.27619047619046,7.7748263881282815,0
965.2,208.43809523809523,8.013542829291069,0
962.6,208.6,8.005123682005559,0
960.0,208.76190476190476,7.824809355717559,0
957.4,208.92380952380952,7.914538611007613,0
954.8,209.0857142857143,7.910493222716163,0
952.2,209.24761904761905,7.914980072167695,0
949.6,209.40952380952382,7.900146480699653,0
947.0,209.57142857142858,7.965782521583121,0
944.4,209.73333333333335,7.965352795684725,0
941.8,209.89523809523808,7.869936846702076,0
939.2,210.05714285714285,8.018930025668219,0
936.6,210.21904761904761,7.791408867108173,0
934.0,210.38095238095238,7.980158554486513,0
931.4,210.54285714285714,7.774677018202025,0
928.8,210.7047619047619,7.9358709019325175,0
926.2,210.86666666666667,7.866627829341761,0
923.5999999999999,211.02857142857144,7.986574949965931,0
921.0,211.1904761904762,7.958796519983545,0
918.4,211.35238095238094,7.934522381322975,0
915.8,211.5142857142857,7.792192334847945,0
913.2,211.67619047619047,7.888567890150252,0
910.5999999999999,211.83809523809524,7.65819966008279,0
908.0,212.0,30.389110510290376,0
906.0,222.0,41.25885256434363,0
901.0,235.0,2.9616252311616087,0
900.0,235.0,41.91848440905444,0
898.0,249.0,44.25364578321375,0
893.0,263.0,40.52470968768896,0
888.0,276.0,49.00207065168004,0
883.0,292.0,35.75886603063044,0
878.0,303.0,371.9307379152084,0
871.0,426.3333333333333,372.3990830618145,0
864.0,549.6666666666666,372.80556178161714,0
857.0,673.0,350.1661628850487,0
860.0,519.0,466.02334368157295,0
863.0,365.0,58.11571284543296,0
859.0,384.0,0.0,0
859.0,384.0,33.11261221425533,0
855.0,398.0,39.7855244072283,0
851.0,411.0,6.649279479485709,0
849.0,412.0,12.265944161328632,0
845.0,413.0,12.126019030181654,0
841.0,414.0,0.0,0
841.0,414.0,11.975437001104236,0
837.0,414.0,6.530216279465981,0
835.0,413.0,12.041727931499421,0
830.0,415.0,6.671400955104501,0
828.0,416.0,8.93768578874581,0
825.0,416.0,0.0,0
825.0,416.0,14.703040441297617,0
821.0,419.0,10.177626378434962,0
817.0,421.0,9.450246908228115,0
816.0,424.0,9.350052122904643,0
813.0,425.0,13.027722834059507,0
809.0,423.0,0.0,1
809.0,423.0,54.38027971686136,0
805.0,405.0,80.85868668178848,0
804.0,378.0,54.05571483014794,0
803.0,360.0,59.99483261783412,0
799.0,340.0,47.52776342457548,0
800.0,324.0,0.0,0
800.0,324.0,50.056243646565036,0
797.6666666666666,307.3333333333333,50.183468338484175,0
795.3333333333334,290.6666666666667,50.64808073793811,0
793.0,274.0,44.92280183766764,0
791.0,259.0,33.822628654526035,0
788.0,248.0,0.0,0
788.0,248.0,38.425375930667684,0
787.0,235.0,34.807905313620935,0
783.0,224.0,29.963487771511033,0
783.0,214.0,29.930854879584,0
781.0,204.0,78.14908181933389,0
785.6875,229.8125,79.91361529086973,0
790.375,255.625,79.10796522478319,0
795.0625,281.4375,79.80986366791073,0
799.75,307.25,79.25691074931852,0
804.4375,333.0625,78.6010284242138,0
809.125,358.875,79.20185985807007,0
813.8125,384.6875,80.28092993486607,0
818.5,410.5,76.07394827772994,0
823.1875,436.3125,78.13692866952049,0
827.875,462.125,59.60979983921202,0
832.5625,487.9375,77.48835312157439,0
837.25,513.75,79.89005915365784,0
841.9375,539.5625,79.90549091591323,0
846.625,565.375,78.74744943928411,0
851.3125,591.1875,74.61025467296184,0
856.0,617.0,2.9429251425748797,0
857.0,617.0,8.87096369386607,0
860.0,617.0,113.96553731506526,0
855.2727272727273,580.0,113.07946168127894,0
850.5454545454545,543.0,86.12976159635664,0
845.8181818181819,506.0,114.754311771373,0
841.0909090909091,469.0,114.25358695444883,0
836.3636363636364,432.0,113.7650713242485,0
831.6363636363636,395.0,109.71600904284792,0
826.9090909090909,358.0,108.02118155808567,0
822.1818181818181,321.0,112.28251420533743,0
817.4545454545455,284.0,113.71975572048585,0
812.7272727272727,247.0,85.24825402427503,0
808.0,210.0,49.713360146382044,0
814.0,226.0,40.19501342260125,0
818.0,239.0,6.676335258172502,0
820.0,238.0,37.09190115435052,0
824.0,250.0,34.87148518637841,0
830.0,260.0,46.838359627891364,0
836.0,275.0,34.05032632539992,0
839.0,286.0,38.0775513344596,0
843.3333333333334,297.6666666666667,38.16237300114506,0
847.6666666666666,309.3333333333333,27.851051117479624,0
852.0,321.0,32.49659989869207,0
858.0,334.0,47.292372820684385,0
860.0,350.0,53.0121030527671,0
868.0,366.0,53.58913865502314,0
875.0,383.0,0.0,0
875.0,383.0,58.19422324220147,0
880.0,402.0,49.76905910102425,0
885.0,418.0,36.047552590376974,0
891.4285714285714,428.0,36.363066238451154,0
897.8571428571429,438.0,36.48538192126513,0
904.2857142857143,448.0,36.308070579366515,0
910.7142857142857,458.0,36.174704820357114,0
917.1428571428571,468.0,35.29842424831398,0
923.5714285714286,478.0,36.36988277500853,0
930.0,488.0,36.4726784691745,0
936.4285714285714,498.0,36.22045427343697,0
942.8571428571429,508.0,34.51459633878585,0
949.2857142857143,518.0,35.99173974458278,0
955.7142857142858,528.0,36.04989817217271,0
962.1428571428571,538.0,36.11452150575452,0
968.5714285714286,548.0,35.30569737828372,0
975.0,558.0,47.01978442641642,0
991.0,561.0,0.0,0
991.0,561.0,29.37349749747323,0
994.0,570.0,21.638483731145968,0
997.0,579.0,10.01867760871005,0
1000.3333333333334,578.6666666666666,10.176713802313452,0
1003.6666666666666,578.3333333333334,10.134207670087678,0
1007.0,578.0,10.087519496040914,0
1010.3333333333334,577.6666666666666,9.925660043121656,0
1013.6666666666666,577.3333333333334,9.990134469131375,0
1017.0,577.0,161.8472271881444,0
992.0,529.0,159.16760764743267,0
967.0,481.0,160.54867734892716,0
942.0,433.0,0.0,0
942.0,433.0,27.283111731582835,0
943.0,424.0,12.199309683687861,0
944.0,420.0,24.720410108482483,0
946.0,412.0,17.2439506786078,0
949.0,407.0,18.222133729597964,0
948.0,401.0,0.0,0
948.0,401.0,12.115779051822688,0
948.0,397.0,18.306782994588207,0
949.0,391.0,2.976116867626325,0
950.0,391.0,19.167151505872702,0
952.0,385.0,13.256107191336413,0
954.0,381.0,0.0,0
954.0,381.0,9.002906307015348,0
954.0,378.0,8.910943760737752,0
954.0,375.0,9.39421018350977,0
955.0,372.0,4.216155419718841,0
956.0,371.0,9.038409378232387,0
956.0,368.0,0.0,0
956.0,368.0,0.0,0
956.0,368.0,14.73209481245864,0
960.0,365.0,6.529334310519811,0
959.0,363.0,4.216173400618762,0
960.0,364.0,2.9812530163985462,0
961.0,364.0,0.0,0
961.0,364.0,6.699312094799539,0
963.0,363.0,2.9807233522108274,0
963.0,364.0,2.9937139418873304,0
962.0,364.0,7.154298246293747,0
965.0,365.0,6.164989538024727,0
967.0,367.0,0.0,0
967.0,367.0,0.0,0
967.0,367.0,9.452644562590153,0
966.0,370.0,3.0134265219790324,0
966.0,371.0,10.809149305313603,0
968.0,374.0,9.439922621314185,0
969.0,377.0,0.0,0
969.0,377.0,9.09889504380451,0
969.0,381.0,8.784667670130386,0
969.0,384.0,11.91350411716085,0
969.0,388.0,10.128960446748126,0
970.5,391.0,9.996080113921428,0
972.0,394.0,0.0,0
972.0,394.0,15.175181073233574,0
971.0,399.0,15.068305619667555,0
972.0,404.0,15.331484256876008,0
973.0,409.0,15.043313381834693,0
972.0,414.0,12.33611706838228,0
973.0,418.0,0.0,0
973.0,418.0,17.9890160870078,0
973.0,424.0,18.12004415198594,0
973.0,430.0,20.828241605050355,1
972.0,437.0,2.164546728321169,0
972.1,436.3,2.155914767714736,0
972.2,435.6,2.167154878919891,0
972.3,434.9,2.100493214244717,0
972.4,434.2,2.1630186075749807,0
972.5,433.5,2.1711401009925386,0
972.6,432.8,2.1533507834196692,0
972.7,432.1,2.1393556304000145,0
972.8,431.4,2.142847399785722,0
